id,created_at,ETF종목코드,ETF종목명,구성종목코드,구성종목명,구성비중(%)
108005,2026-02-02T16:21:15.470608+00:00,292050,RISE KRX300,006040,동원산업,0.01
108006,2026-02-02T16:21:15.470608+00:00,292050,RISE KRX300,280360,롯데웰푸드,0.01
108007,2026-02-02T16:21:15.470608+00:00,292050,RISE KRX300,KRD010010001,원화현금,0.18
108008,2026-02-02T16:21:15.470608+00:00,388280,RISE K엔터&여행레저,352820,하이브,11.35
108009,2026-02-02T16:21:15.470608+00:00,388280,RISE K엔터&여행레저,003490,대한항공,9.58
108010,2026-02-02T16:21:15.470608+00:00,388280,RISE K엔터&여행레저,035250,강원랜드,7.09
108011,2026-02-02T16:21:15.470608+00:00,388280,RISE K엔터&여행레저,035900,JYP Ent.,6.4
108012,2026-02-02T16:21:15.470608+00:00,388280,RISE K엔터&여행레저,004170,신세계,6.06
108013,2026-02-02T16:21:15.470608+00:00,388280,RISE K엔터&여행레저,111770,영원무역,5.98
108014,2026-02-02T16:21:15.470608+00:00,388280,RISE K엔터&여행레저,139480,이마트,5.78
108015,2026-02-02T16:21:15.470608+00:00,388280,RISE K엔터&여행레저,041510,에스엠,4.68
108016,2026-02-02T16:21:15.470608+00:00,388280,RISE K엔터&여행레저,008770,호텔신라,4.65
108017,2026-02-02T16:21:15.470608+00:00,388280,RISE K엔터&여행레저,032350,롯데관광개발,4.24
108018,2026-02-02T16:21:15.470608+00:00,388280,RISE K엔터&여행레저,069960,현대백화점,3.99
108019,2026-02-02T16:21:15.470608+00:00,388280,RISE K엔터&여행레저,383220,F&F,3.27
108020,2026-02-02T16:21:15.470608+00:00,388280,RISE K엔터&여행레저,122870,와이지엔터테인먼트,3.22
108021,2026-02-02T16:21:15.470608+00:00,388280,RISE K엔터&여행레저,282330,BGF리테일,3.15
108022,2026-02-02T16:21:15.470608+00:00,388280,RISE K엔터&여행레저,023530,롯데쇼핑,3.01
108023,2026-02-02T16:21:15.470608+00:00,388280,RISE K엔터&여행레저,298020,효성티앤씨,2.99
108024,2026-02-02T16:21:15.470608+00:00,388280,RISE K엔터&여행레저,034230,파라다이스,2.58
108025,2026-02-02T16:21:15.470608+00:00,388280,RISE K엔터&여행레저,007070,GS리테일,2.49
108026,2026-02-02T16:21:15.470608+00:00,388280,RISE K엔터&여행레저,020560,아시아나항공,1.86
108027,2026-02-02T16:21:15.470608+00:00,388280,RISE K엔터&여행레저,039130,하나투어,1.6
108028,2026-02-02T16:21:15.470608+00:00,388280,RISE K엔터&여행레저,079160,CJ CGV,1.47
108029,2026-02-02T16:21:15.470608+00:00,388280,RISE K엔터&여행레저,089860,롯데렌탈,1.33
108030,2026-02-02T16:21:15.470608+00:00,388280,RISE K엔터&여행레저,114090,GKL,1.29
108031,2026-02-02T16:21:15.470608+00:00,388280,RISE K엔터&여행레저,020000,한섬,0.75
108032,2026-02-02T16:21:15.470608+00:00,388280,RISE K엔터&여행레저,031430,신세계인터내셔날,0.64
108033,2026-02-02T16:21:15.470608+00:00,388280,RISE K엔터&여행레저,KRD010010001,원화현금,0.54
108034,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,005930,삼성전자,28.82
108035,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,138040,메리츠금융지주,6.87
108036,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,012330,현대모비스,3.56
108037,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,055550,신한지주,3.48
108038,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,024110,기업은행,3.38
108039,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,005387,현대차2우B,3.08
108040,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,006400,삼성SDI,2.95
108041,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,005490,POSCO홀딩스,2.63
108042,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,035900,JYP Ent.,2.2
108043,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,035420,NAVER,2.15
108044,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,051915,LG화학우,1.75
108045,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,014620,성광벤드,1.72
108046,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,003550,LG,1.46
108047,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,039490,키움증권,1.45
108048,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,006260,LS,1.39
108049,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,001450,현대해상,1.34
108050,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,214150,클래시스,1.19
108051,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,058470,리노공업,1.15
108052,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,071050,한국금융지주,1.1
108053,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,340570,티앤엘,1.09
108054,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,267250,HD현대,1.04
108055,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,079550,LIG넥스원,1.02
108056,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,064400,LG씨엔에스,1.01
108057,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,081660,미스토홀딩스,1.0
108058,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,003545,대신증권우,0.97
108059,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,053030,바이넥스,0.95
108060,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,036200,유니셈,0.91
108061,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,079940,가비아,0.9
108062,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,004000,롯데정밀화학,0.87
108063,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,064960,SNT모티브,0.84
108064,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,013030,하이록코리아,0.82
108065,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,213420,덕산네오룩스,0.81
108066,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,000880,한화,0.81
108067,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,348210,넥스틴,0.8
108068,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,214180,헥토이노베이션,0.79
108069,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,090430,아모레퍼시픽,0.75
108070,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,029530,신도리코,0.75
108071,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,001800,오리온홀딩스,0.69
108072,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,066570,LG전자,0.68
108073,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,096770,SK이노베이션,0.68
108074,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,298020,효성티앤씨,0.66
108075,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,006360,GS건설,0.65
108076,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,347890,엠투아이,0.55
108077,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,103140,풍산,0.53
108078,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,357780,솔브레인,0.53
108079,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,065710,서호전기,0.51
108080,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,073490,이노와이어리스,0.48
108081,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,119610,인터로조,0.44
108082,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,053690,한미글로벌,0.42
108083,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,011790,SKC,0.42
108084,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,015230,대창단조,0.42
108085,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,086450,동국제약,0.41
108086,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,007660,이수페타시스,0.4
108087,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,293940,신한알파리츠,0.4
108088,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,210540,디와이파워,0.39
108089,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,001940,KISCO홀딩스,0.36
108090,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,136410,아셈스,0.34
108091,2026-02-02T16:21:15.470608+00:00,234310,RISE V&S셀렉트밸류,KRD010010001,원화현금,2.26
108092,2026-02-02T16:21:15.470608+00:00,300640,RISE 게임테마,263750,펄어비스,12.14
108093,2026-02-02T16:21:15.470608+00:00,300640,RISE 게임테마,036570,엔씨소프트,9.22
108094,2026-02-02T16:21:15.470608+00:00,300640,RISE 게임테마,251270,넷마블,8.53
108095,2026-02-02T16:21:15.470608+00:00,300640,RISE 게임테마,259960,크래프톤,8.51
108096,2026-02-02T16:21:15.470608+00:00,300640,RISE 게임테마,293490,카카오게임즈,7.88
108097,2026-02-02T16:21:15.470608+00:00,300640,RISE 게임테마,112040,위메이드,7.49
108098,2026-02-02T16:21:15.470608+00:00,300640,RISE 게임테마,462870,시프트업,7.3
108099,2026-02-02T16:21:15.470608+00:00,300640,RISE 게임테마,192080,더블유게임즈,6.72
108100,2026-02-02T16:21:15.470608+00:00,300640,RISE 게임테마,095660,네오위즈,4.0
108101,2026-02-02T16:21:15.470608+00:00,300640,RISE 게임테마,069080,웹젠,3.76
108102,2026-02-02T16:21:15.470608+00:00,300640,RISE 게임테마,225570,넥슨게임즈,3.62
108103,2026-02-02T16:21:15.470608+00:00,300640,RISE 게임테마,078340,컴투스,3.53
108104,2026-02-02T16:21:15.470608+00:00,300640,RISE 게임테마,194480,데브시스터즈,3.48
108105,2026-02-02T16:21:15.470608+00:00,300640,RISE 게임테마,101730,위메이드맥스,1.83
108106,2026-02-02T16:21:15.470608+00:00,300640,RISE 게임테마,047560,이스트소프트,1.75
108107,2026-02-02T16:21:15.470608+00:00,300640,RISE 게임테마,067000,조이시티,1.43
108108,2026-02-02T16:21:15.470608+00:00,300640,RISE 게임테마,217270,넵튠,1.42
108109,2026-02-02T16:21:15.470608+00:00,300640,RISE 게임테마,201490,미투온,1.33
108110,2026-02-02T16:21:15.470608+00:00,300640,RISE 게임테마,205500,넥써쓰,1.15
108111,2026-02-02T16:21:15.470608+00:00,300640,RISE 게임테마,063080,컴투스홀딩스,1.12
108112,2026-02-02T16:21:15.470608+00:00,300640,RISE 게임테마,058630,엠게임,1.08
108113,2026-02-02T16:21:15.470608+00:00,300640,RISE 게임테마,042420,네오위즈홀딩스,0.95
108114,2026-02-02T16:21:15.470608+00:00,300640,RISE 게임테마,204610,티쓰리,0.73
108115,2026-02-02T16:21:15.470608+00:00,300640,RISE 게임테마,048910,대원미디어,0.68
108116,2026-02-02T16:21:15.470608+00:00,300640,RISE 게임테마,KRD010010001,원화현금,0.33
108117,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,005930,삼성전자,31.28
108118,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,005380,현대차,10.65
108119,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,000270,기아,7.11
108120,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,055550,신한지주,4.06
108121,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,105560,KB금융,3.98
108122,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,032830,삼성생명,3.91
108123,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,086790,하나금융지주,3.77
108124,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,316140,우리금융지주,3.47
108125,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,024110,기업은행,2.8
108126,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,017670,SK텔레콤,2.28
108127,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,000810,삼성화재,2.24
108128,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,033780,KT&G,1.76
108129,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,267250,HD현대,1.64
108130,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,005830,DB손해보험,1.46
108131,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,003550,LG,1.39
108132,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,039490,키움증권,1.3
108133,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,005940,NH투자증권,1.15
108134,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,071050,한국금융지주,1.14
108135,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,016360,삼성증권,1.13
108136,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,078930,GS,0.95
108137,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,029780,삼성카드,0.89
108138,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,161390,한국타이어앤테크놀로지,0.89
108139,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,032640,LG유플러스,0.78
108140,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,138930,BNK금융지주,0.75
108141,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,175330,JB금융지주,0.63
108142,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,035250,강원랜드,0.55
108143,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,028050,삼성E&A,0.46
108144,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,021240,코웨이,0.4
108145,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,000240,한국앤컴퍼니,0.37
108146,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,030000,제일기획,0.33
108147,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,051600,한전KPS,0.33
108148,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,002380,KCC,0.3
108149,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,036460,한국가스공사,0.3
108150,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,103140,풍산,0.3
108151,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,004800,효성,0.3
108152,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,003690,코리안리,0.29
108153,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,009970,영원무역홀딩스,0.29
108154,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,139130,iM금융지주,0.27
108155,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,012750,에스원,0.26
108156,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,001120,LX인터내셔널,0.23
108157,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,005850,에스엘,0.2
108158,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,282330,BGF리테일,0.19
108159,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,071320,지역난방공사,0.19
108160,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,003540,대신증권,0.16
108161,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,018670,SK가스,0.16
108162,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,300720,한일시멘트,0.15
108163,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,298020,효성티앤씨,0.15
108164,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,120110,코오롱인더,0.14
108165,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,003470,유안타증권,0.13
108166,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,005440,현대지에프홀딩스,0.13
108167,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,001800,오리온홀딩스,0.12
108168,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,069260,TKG휴켐스,0.11
108169,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,089860,롯데렌탈,0.1
108170,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,192400,쿠쿠홀딩스,0.09
108171,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,003570,SNT다이내믹스,0.09
108172,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,057050,현대홈쇼핑,0.09
108173,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,108320,LX세미콘,0.09
108174,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,032190,다우데이타,0.08
108175,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,039130,하나투어,0.07
108176,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,383800,LX홀딩스,0.06
108177,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,017940,E1,0.06
108178,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,377740,바이오노트,0.06
108179,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,064960,SNT모티브,0.06
108180,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,001680,대상,0.06
108181,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,093050,LF,0.06
108182,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,284740,쿠쿠홈시스,0.05
108183,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,016380,KG스틸,0.05
108184,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,215000,골프존,0.05
108185,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,005090,SGC에너지,0.05
108186,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,034310,NICE,0.05
108187,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,005180,빙그레,0.05
108188,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,020000,한섬,0.04
108189,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,031430,신세계인터내셔날,0.04
108190,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,091700,파트론,0.04
108191,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,097520,엠씨넥스,0.03
108192,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,030610,교보증권,0.03
108193,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,001200,유진투자증권,0.03
108194,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,018250,애경산업,0.03
108195,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,306200,세아제강,0.03
108196,2026-02-02T16:21:15.470608+00:00,266160,RISE 고배당,KRD010010001,원화현금,0.21
108197,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,015760,한국전력,9.69
108198,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,033780,KT&G,7.75
108199,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,066570,LG전자,5.95
108200,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,017670,SK텔레콤,5.26
108201,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,030200,KT,4.46
108202,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,352820,하이브,4.28
108203,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,278470,에이피알,3.87
108204,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,000250,삼천당제약,3.57
108205,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,000100,유한양행,3.27
108206,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,141080,리가켐바이오,2.8
108207,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,021240,코웨이,2.5
108208,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,032640,LG유플러스,2.38
108209,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,003230,삼양식품,2.35
108210,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,090430,아모레퍼시픽,2.31
108211,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,140410,메지온,1.96
108212,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,326030,SK바이오팜,1.72
108213,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,128940,한미약품,1.6
108214,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,271560,오리온,1.51
108215,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,051900,LG생활건강,1.32
108216,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,035250,강원랜드,1.21
108217,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,237690,에스티팜,1.12
108218,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,035900,JYP Ent.,1.11
108219,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,004170,신세계,1.07
108220,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,111770,영원무역,1.01
108221,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,039200,오스코텍,1.0
108222,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,257720,실리콘투,1.0
108223,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,139480,이마트,0.98
108224,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,009420,한올바이오파마,0.97
108225,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,081660,미스토홀딩스,0.91
108226,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,097950,CJ제일제당,0.9
108227,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,036460,한국가스공사,0.89
108228,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,192820,코스맥스,0.89
108229,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,214370,케어젠,0.86
108230,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,030000,제일기획,0.82
108231,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,041510,에스엠,0.81
108232,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,068760,셀트리온제약,0.8
108233,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,008770,호텔신라,0.79
108234,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,302440,SK바이오사이언스,0.73
108235,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,032350,롯데관광개발,0.72
108236,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,065350,신성델타테크,0.72
108237,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,004370,농심,0.69
108238,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,483650,달바글로벌,0.68
108239,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,069960,현대백화점,0.67
108240,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,051600,한전KPS,0.67
108241,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,161890,한국콜마,0.63
108242,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,009970,영원무역홀딩스,0.61
108243,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,383220,F&F,0.55
108244,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,122870,와이지엔터테인먼트,0.54
108245,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,282330,BGF리테일,0.51
108246,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,023530,롯데쇼핑,0.5
108247,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,006280,녹십자,0.47
108248,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,008930,한미사이언스,0.45
108249,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,195940,HK이노엔,0.44
108250,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,034230,파라다이스,0.44
108251,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,035760,CJ ENM,0.44
108252,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,026960,동서,0.43
108253,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,007070,GS리테일,0.43
108254,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,069620,대웅제약,0.42
108255,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,002790,아모레퍼시픽홀딩스,0.4
108256,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,185750,종근당,0.36
108257,2026-02-02T16:21:15.470608+00:00,326230,RISE 내수주플러스,KRD010010001,원화현금,1.78
108258,2026-02-02T16:21:15.470608+00:00,367760,RISE 네트워크인프라,000660,SK하이닉스,24.7
108259,2026-02-02T16:21:15.470608+00:00,367760,RISE 네트워크인프라,005930,삼성전자,23.57
108260,2026-02-02T16:21:15.470608+00:00,367760,RISE 네트워크인프라,009150,삼성전기,17.67
108261,2026-02-02T16:21:15.470608+00:00,367760,RISE 네트워크인프라,007660,이수페타시스,10.63
108262,2026-02-02T16:21:15.470608+00:00,367760,RISE 네트워크인프라,058470,리노공업,8.3
108263,2026-02-02T16:21:15.470608+00:00,367760,RISE 네트워크인프라,011070,LG이노텍,5.87
108264,2026-02-02T16:21:15.470608+00:00,367760,RISE 네트워크인프라,080220,제주반도체,2.03
108265,2026-02-02T16:21:15.470608+00:00,367760,RISE 네트워크인프라,218410,RFHIC,1.4
108266,2026-02-02T16:21:15.470608+00:00,367760,RISE 네트워크인프라,032500,케이엠더블유,0.82
108267,2026-02-02T16:21:15.470608+00:00,367760,RISE 네트워크인프라,050890,쏠리드,0.8
108268,2026-02-02T16:21:15.470608+00:00,367760,RISE 네트워크인프라,090460,비에이치,0.73
108269,2026-02-02T16:21:15.470608+00:00,367760,RISE 네트워크인프라,010170,대한광통신,0.63
108270,2026-02-02T16:21:15.470608+00:00,367760,RISE 네트워크인프라,091700,파트론,0.42
108271,2026-02-02T16:21:15.470608+00:00,367760,RISE 네트워크인프라,008060,대덕,0.33
108272,2026-02-02T16:21:15.470608+00:00,367760,RISE 네트워크인프라,073490,이노와이어리스,0.28
108273,2026-02-02T16:21:15.470608+00:00,367760,RISE 네트워크인프라,230240,에치에프알,0.22
108274,2026-02-02T16:21:15.470608+00:00,367760,RISE 네트워크인프라,122990,와이솔,0.18
108275,2026-02-02T16:21:15.470608+00:00,367760,RISE 네트워크인프라,039560,다산네트웍스,0.17
108276,2026-02-02T16:21:15.470608+00:00,367760,RISE 네트워크인프라,290550,디케이티,0.16
108277,2026-02-02T16:21:15.470608+00:00,367760,RISE 네트워크인프라,077500,유니퀘스트,0.12
108278,2026-02-02T16:21:15.470608+00:00,367760,RISE 네트워크인프라,115440,우리넷,0.1
108279,2026-02-02T16:21:15.470608+00:00,367760,RISE 네트워크인프라,100590,머큐리,0.04
108280,2026-02-02T16:21:15.470608+00:00,367760,RISE 네트워크인프라,KRD010010001,원화현금,0.83
